unix,open,high,low,close,volume
1537747200,6703.37,6721.68,6550.96,6581.52,26528301.28
1537660800,6710.01,6774.91,6659,6702.22,21774205.31
1537574400,6748.85,6826.28,6624.79,6710.01,36850096.76
1537488000,6492.98,6775.34,6483.83,6749.45,57842691.15
1537401600,6388.4,6535.11,6333.63,6492.98,33618346.11
1537315200,6330,6510,6100,6388.4,46201441.47
1537228800,6251.49,6390,6226.63,6332.34,26573494.77
1537142400,6499.28,6530.24,6200,6254.52,27437877.01
1537056000,6521.49,6524.84,6349.47,6499.98,7141060.419
1536969600,6476.51,6570.1,6466.74,6520.15,8664102.873
1536883200,6482.95,6587,6384.36,6476.51,29779128.88
1536796800,6326.83,6537.46,6324.37,6485.7,45304868.12
1536710400,6274.6,6350,6192.89,6322.45,27073739.97
1536624000,6303.99,6405,6162.06,6279.99,44442216.02
1536537600,6238.99,6351.13,6223.9,6301.99,33852559.17
1536451200,6178.31,6451.51,6094.38,6236.04,25594665
1536364800,6401.01,6465.46,6113.23,6178.31,26469083.84
1536278400,6488.01,6525,6322,6400,41868591.81
1536192000,6671.95,6705.59,6253.29,6493.09,95279756.36
1536105600,7353.48,7387,6650,6679.3,82882077.71
1536019200,7261.29,7411.85,7231,7361,33353778.98
1535932800,7291.94,7340.08,7184,7258.99,20542049.37
1535846400,7195.8,7334.5,7130.63,7290.31,24041157.49
1535760000,7015.78,7300.18,7015.22,7185.01,32982481.18
1535673600,6984.34,7101.03,6879,7017.35,40633126.65
1535587200,7034.47,7055.97,6792.85,6984.01,48016898.37
1535500800,7079.46,7124.06,6890,7032.96,40305745.55
1535414400,6911.7,7125.28,6861.17,7080.94,58221242.29
1535328000,6700.13,6944.47,6641.35,6904.51,40485894.15
1535241600,6732.99,6775.34,6558.95,6700.46,23288924.5
1535155200,6692.99,6800,6664.25,6732.4,33531723.23
1535068800,6525.99,6721.09,6445.32,6692.94,42664431.01
1534982400,6355.97,6575.99,6344.8,6525.01,26285571.3
1534896000,6478.99,6906.81,6250,6355.76,75987246.47
1534809600,6260.83,6513.28,6246.05,6479.27,36640542.2
1534723200,6481.63,6522.99,6223.9,6260.82,39160307.21
1534636800,6397.37,6545,6312,6481.99,20345095.38
1534550400,6578.13,6615,6303,6399.28,22377017.16
1534464000,6314.08,6584.49,6290.64,6580.15,43663122.2
1534377600,6273.34,6477.57,6208.37,6313.51,44821256.35
1534291200,6194.3,6628.5,6186.02,6272.3,78410733.25
1534204800,6252.63,6254.02,5880,6193.62,88167854.11
1534118400,6311.99,6544.37,6142.2,6252.63,55627653.5
1534032000,6240.49,6493.77,6163.44,6310.82,45247905.6
1533945600,6139.99,6494.13,6000,6239.98,42546523.93
1533859200,6544.98,6584.05,5995.75,6139.99,86549359.76
1533772800,6283.89,6627,6190.01,6543.76,62066822.22
1533686400,6717.67,6717.68,6121,6283.59,92171267.34
1533600000,6932.18,7155,6671,6717.68,67441429.32
1533513600,7028.89,7157.93,6835.06,6936.11,50755976.54
1533427200,7009.94,7086.8,6888.88,7032.61,42470882.21
1533340800,7416.98,7494.48,6926,7009.99,47890508.93
1533254400,7535,7542.92,7286.41,7416.98,71097533.42
1533168000,7600.22,7709.98,7455,7536.37,39658158.52
1533081600,7726.85,7761.56,7440,7602.01,86714367.73
1532995200,8162.28,8162.37,7633.67,7725.43,92659472.9
1532908800,8216.74,8295,7853.01,8160.21,96175354.4
1532822400,8231.07,8299.99,8109.74,8216.74,32704921.02
1532736000,8177.72,8259,8051.43,8237.74,22782956.8
1532649600,7926,8274.98,7798.48,8183.05,71206985.27
1532563200,8174.06,8314.23,7855.97,7926,64136174.78
1532476800,8394.48,8475,8049.22,8174.06,84585733.44
1532390400,7712.46,8496.96,7691.14,8403.83,157213906.5
1532304000,7393.5,7800,7369.86,7719.62,97054560.95
1532217600,7398.16,7581.03,7336.15,7396.6,37781676.09
1532131200,7330.84,7458,7212,7409.92,30008769.76
1532044800,7474.35,7696.88,7265,7330.84,68757205.1
1531958400,7384.92,7570.9,7278.84,7471.42,65772801.26
1531872000,7310.71,7599.98,7239.15,7378.1,98481951.34
1531785600,6721.21,7468.31,6657.95,7310.71,92870116.85
1531699200,6353.25,6755,6333.63,6721.04,63205039.74
1531612800,6245.99,6397.21,6227.76,6349.3,22579971.83
1531526400,6208.78,6317.84,6180,6243.98,16139027.17
1531440000,6243.53,6337.25,6121.01,6215.59,36680034.63
1531353600,6379.13,6380,6072,6243.88,48655227.96
1531267200,6304.45,6400,6285,6380,40641472.79
1531180800,6666.75,6683.9,6270.84,6299.46,57722076.55
1531094400,6706.6,6814.72,6620,6666.75,47768711.99
1531008000,6755.46,6783.54,6674.6,6706.6,34511129.15
1530921600,6604.74,6820,6510,6759.99,32737251.66
1530835200,6533.69,6636.15,6449.76,6596.53,36001698.31
1530748800,6575.62,6700,6445.31,6533.69,50258553.3
1530662400,6507.99,6792.28,6413.2,6584.25,44158813.38
1530576000,6605.46,6666,6464.39,6507.99,38558964.89
1530489600,6345.48,6667.57,6270.69,6612.98,58192917.77
1530403200,6385.75,6438.55,6259.34,6349.99,26420438.74
1530316800,6204.01,6510,6190.28,6385.71,44157752.19
1530230400,5845.2,6299,5774.72,6204.24,74868879.3
1530144000,6135.64,6165.49,5818.14,5848.33,51923804.73
1530057600,6073.99,6181.11,5985,6135.64,45691261.61
1529971200,6252.28,6277,6025.68,6068,47036842.83
1529884800,6153.6,6365.34,6075.01,6253.61,60595537.95
1529798400,6169.91,6255.05,5780,6153.4,70293942.88
1529712000,6055.17,6261,6048.54,6177.38,28328670.71
1529625600,6718.33,6737.97,5940,6050.45,112200416.4
1529539200,6756.6,6792.2,6677.85,6718.33,32498741.83
1529452800,6728.44,6809.26,6558.95,6756.58,35092114.71
1529366400,6711.3,6841.81,6660.21,6736.52,36671457.82
1529280000,6451.03,6793,6381.25,6707.5,39843719.77
1529193600,6487.92,6575.35,6429.23,6453.41,18255127.48
1529107200,6390.6,6557.81,6333.63,6487.92,23056119.53
1529020800,6638.8,6666.66,6370,6390.6,45579080.7
1528934400,6308.49,6708.1,6270.69,6646.1,94280499.34
1528848000,6557.66,6624.45,6120,6307.4,121042188.6
1528761600,6880.76,6880.76,6461.42,6557.67,57888484.41
1528675200,6781.17,6919.97,6634.86,6880.61,78504486.53
1528588800,7498,7498,6627.7,6781.17,97599314.31
1528502400,7618.11,7686.45,7468.31,7492.7,20333547.24
1528416000,7676.41,7697,7542,7618.11,35626535.76
1528329600,7658.99,7750,7618.99,7689.28,58015688.73
1528243200,7617.98,7695.46,7482.61,7658.57,54054614.2
1528156800,7494.99,7685,7360,7617.98,75939491.5
1528070400,7712.97,7764.44,7449.68,7488.26,52347066.07
1527984000,7642,7790.69,7581.03,7703.67,36432273.85
1527897600,7511.72,7700,7438.92,7642,30660993.63
1527811200,7492.28,7620.01,7348.45,7511.6,50798153.28
1527724800,7375.64,7601.23,7330.22,7492.28,54985897.38
1527638400,7469.45,7559,7273.89,7375.73,65942374.82
1527552000,7112.2,7537,7026.9,7469.45,82536832.36
1527465600,7348.64,7445,7084.99,7112.5,46826086.37
1527379200,7335.99,7412.57,7213.09,7347.39,23103508.63
1527292800,7459.21,7622.87,7276.04,7335.99,29663498.49
1527206400,7579.3,7661.07,7328.13,7471.18,75375564.37
1527120000,7509.99,7733.99,7267.24,7586.88,88374749.3
1527033600,7983.98,8032.01,7435.49,7502.89,132320227.5
1526947200,8403.23,8417.65,7951.41,7984.08,72663597.41
1526860800,8518.64,8589.1,8320,8391.76,51416070.61
1526774400,8225.55,8590,8170.71,8518.48,45275711.83
1526688000,8248.99,8395,8141.08,8231.2,31147484.45
1526601600,8058.16,8275.1,7929.53,8248.87,59236817.28
1526515200,8337.77,8500,7980,8067.03,66626605.31
1526428800,8481.99,8505.33,8100.01,8346.59,106044454.4
1526342400,8674.53,8865,8400,8474.99,105020652.2
1526256000,8696.54,8900.9,8286.57,8674.36,163615232.7
1526169600,8481.72,8775.9,8335.56,8696.58,85532816.76
1526083200,8408.79,8652.8,8208.81,8481.6,131167345.2
1525996800,9007.19,9018.38,8351,8411.42,171457768
1525910400,9308.49,9393,8987.74,9020.99,106131744.4
1525824000,9181.52,9368.79,8974.62,9308.49,105826680.6
1525737600,9356.79,9450,9015,9167.69,104679531.3
1525651200,9621.99,9634.5,9175,9359.52,127442487
1525564800,9827.04,9918.41,9375,9623.54,78485520.1
1525478400,9689,9948.98,9670.68,9823.28,72722773.52
1525392000,9737,9784.73,9527.38,9696.57,71037576.73
1525305600,9220,9799.99,9165.19,9732.43,113585239.9
1525219200,9066.9,9259.16,8975.23,9222,97524263.65
1525132800,9243.51,9249.99,8815.91,9066.9,110056425.5
1525046400,9396.32,9443.96,9111,9242.17,74729305.79
1524960000,9352.97,9538.75,9180,9393.99,102776995.8
1524873600,8916.54,9442.34,8854.47,9345.11,145394980.9
1524787200,9277.32,9387.82,8901.09,8921.43,101485855.2
1524700800,8855.07,9326.79,8647.29,9274.48,185888121.6
1524614400,9648.36,9755.53,8751,8864.99,292862959
1524528000,8942,9737.16,8930,9648,197402990.7
1524441600,8781.7,9006.39,8771.22,8946.95,92029380.89
1524355200,8924.93,9036.52,8760,8789.96,82154937.11
1524268800,8865.78,9023.4,8608,8920.71,136810755.5
1524182400,8273,8934,8216.9,8861,142304316.5
1524096000,8172.83,8297.99,8074.44,8271.31,78055081.4
1524009600,7890.87,8235,7870.35,8172.84,75412466.83
1523923200,8054.68,8160.85,7806.81,7890.87,73204794.21
1523836800,8353.43,8424.99,7905,8048.15,87456050.59
1523750400,8003.39,8417,8001.23,8354.22,63014551.6
1523664000,7885.9,8232.14,7835,8000.41,71487909.29
1523577600,7923.78,8239.33,7753.32,7896.92,154826561.4
1523491200,6940.94,8069.34,6758.45,7923.78,150816318.4
1523404800,6824.75,6984.92,6809.26,6940.94,40433825.77
1523318400,6782.39,6900,6653.21,6835.67,44296459.27
1523232000,7027.26,7175.83,6611.49,6780.1,68505562.34
1523145600,6904.21,7104.52,6894.8,7027.26,30587540.14
1523059200,6627.7,7069.13,6600.99,6904.9,53050634.31
1522972800,6771.3,6850,6510,6618.33,56112968.66
1522886400,6799.37,6928.7,6578.95,6771.69,80546110.34
1522800000,7415.53,7430,6710.38,6799.95,107297787.8
1522713600,7052.75,7506.84,7001.28,7416.27,119324384.9
1522627200,6816.31,7106.5,6759.96,7052.76,96087933.19
1522540800,6926.5,7045.71,6427.16,6813.52,122963192.6
1522454400,6839.63,7231.73,6794.26,6928.62,80230627.76
1522368000,7086.14,7302.35,6550,6850,199344919
1522281600,7932.41,7968,6914.53,7088.38,156923365.5
1522195200,7791.69,8104.98,7723.03,7932.41,66930857.03
1522108800,8152.26,8211.62,7742.11,7791.7,96502154.64
1522022400,8451.12,8500,7831.15,8149.66,144195319.3
1521936000,8541.96,8680,8368.63,8453.9,77403165.71
1521849600,8917.99,9020,8505,8547,83179253.3
1521763200,8708.52,8920.79,8265,8920.79,122658943.3
1521676800,8892.18,9099.59,8503.52,8704.67,109571199.4
1521590400,8904.02,9188.1,8754.83,8893.79,107623727.3
1521504000,8596.79,9051,8313.01,8904.02,119802006.5
1521417600,8205.55,8718.74,8114.17,8596.93,166746813.9
1521331200,7860.83,8324.92,7325.37,8188.24,160058484.4
1521244800,8258.54,8356.4,7730.23,7860.83,94712537.88
1521158400,8265.05,8613.06,7914.08,8258.54,136254549
1521072000,8195.99,8425,7682,8265.05,151974527.5
1520985600,9152.07,9356.14,7948,8196.69,173696247.4
1520899200,9115.24,9482.79,8830,9142.32,146290608.1
1520812800,9535.04,9892,8742.07,9120.75,171023371
1520726400,8795.04,9768.37,8450,9535.04,156446572.9
1520640000,9228.83,9514.96,8697,8791.47,113292056.9
1520553600,9293.06,9420.39,8366,9230,267800760
1520467200,9904.52,10150,9078.95,9285.32,209127946.2
1520380800,10723.01,10911.78,9450,9913.03,258893765.4
1520294400,11417.39,11420.01,10560.19,10723.76,158008378.4
1520208000,11479.68,11688,11383.66,11419.24,113435033
1520121600,11445,11511,11054.91,11463.27,78312827.29
1520035200,11032.81,11503.24,11022.85,11445,89113831.99
1519948800,10917.37,11175,10774.01,11029.99,91869866.56
1519862400,10314.99,11090,10223.41,10903.13,103379827.7
1519776000,10572.49,11064.75,10255.07,10314.9,108211027.5
1519689600,10324.7,10850,10150,10566.3,10408.48
1519603200,9590.04,10461.97,9376.34,10324.7,16156.81
1519516800,9689.99,9883.41,9260,9590.04,11037.18
1519430400,10166.1,10540.63,9373.48,9689.99,13972.71
1519344000,9843.34,10405.3,9600,10166.1,16044.04
1519257600,10449.4,10935,9731.2,9843.34,20204.69
1519171200,11233.41,11275.74,10256,10449.4,19959.68
1519084800,11173,11780,11080.37,11233.41,15880.91
1518998400,10421.06,11262.48,10307.51,11173,11698.26
1518912000,11101,11300,10153.15,10421.06,17623.08
1518825600,10196,11135.83,10053.5,11101,14511.17
1518739200,10018,10300,9707.51,10196,11857.64
1518652800,9490.98,10234,9350,10018,21036.34
1518566400,8522.99,9515,8504.57,9490.98,17468.74
1518480000,8899,8951.89,8360.13,8522.99,11374.52
1518393600,8067,8995,8067,8899,15071.04
1518307200,8560,8560,7820,8067,12711.79
1518220800,8693.98,9090.8,8170.86,8560,14670.56
1518134400,8259.76,8779.62,7753.32,8693.98,18418.12
1518048000,7588.01,8644.36,7565.5,8259.76,22746.39
1517961600,7737.37,8649,7213.8,7588.01,32640.89
1517875200,6874.27,8150,5920.72,7737.37,70961.37
1517788800,8191,8335.56,6600,6874.27,46544.43
1517702400,9225.86,9350.09,7825,8191,19110.67
1517616000,8838.83,9491.2,8170.71,9225.86,16208.37
1517529600,8998.99,9096.79,7625.25,8838.83,51005.6
1517443200,10149,10187.56,8455,8998.99,26356.59
1517356800,9971,10324,9514.96,10149,12743.51
1517270400,11162.62,11222.36,9731.2,9971,21082.19
1517184000,11685.58,11820.01,10991,11162.62,9996.36
1517097600,11446.54,11989.15,11360.52,11685.58,9956.09
1517011200,11092.95,11630.47,10815.84,11446.54,10309.81
1516924800,11155.54,11635,10263.32,11092.95,15074.67
1516838400,11400.96,11741.82,10868.57,11155.54,10212.92
1516752000,10851.82,11500,10488.13,11400.96,11646.79
1516665600,10808.99,11409.87,9927.54,10851.82,17250.18
1516579200,11558.87,11910.78,10028.41,10808.99,17067.73
1516492800,12775.99,12791.88,11100,11558.87,11596.44
1516406400,11552,13052.12,11515.94,12775.99,10324.06
1516320000,11247.57,12050.39,11025.18,11552,13203.26
1516233600,11191.35,12146,10693,11247.57,22195.26
1516147200,11386.34,11794.07,9222,11191.35,41356.19
1516060800,13607.04,13607.04,10162,11386.34,38789.88
1515974400,13647.99,14394.36,13429.25,13607.04,9444.64
1515888000,14197.78,14365.81,13072.22,13647.99,7588.64
1515801600,13781.41,14619.1,13781.41,14197.78,7488.99
1515715200,13243.83,14152.19,12807.27,13781.41,13433.08
1515628800,14890.02,14973.07,12800,13243.83,19630.08
1515542400,14403.51,14900,13412,14890.02,18479.01
1515456000,14999.99,15367.18,14123.97,14403.51,13913.52
1515369600,16124.02,16300,13900,14999.99,16684.13
1515283200,17149.67,17149.97,15707.16,16124.02,8632.81
1515196800,16928,17234.99,16220,17149.67,9501.02
1515110400,15143.67,17200,14810,16928,16248.91
1515024000,15155.62,15430.27,14192.37,15143.67,15004.02
1514937600,14678.94,15500,14546.28,15155.62,12275
1514851200,13443.41,15257.53,12910.58,14678.94,16299.67
1514764800,13880,13941.75,12801.38,13443.41,7688.03
1514678400,12640,14296.06,12491.21,13880,11583.42
1514592000,14340,14463.28,12050,12640,21749.67
1514505600,14470.07,15111,13998,14340,13505.7
1514419200,15364.93,15474.19,13500,14470.07,16557.22
1514332800,15764.44,16480.52,14484,15364.93,15643.75
1514246400,13911.28,16147.87,13746.95,15764.44,15051.16
1514160000,14157.87,14650,13210,13911.28,11564.54
1514073600,14619,14619.1,12488,14157.87,18519.49
1513987200,14009.79,15756.22,13496.48,14619,21786.41
1513900800,15600.01,15795.61,11159.93,14009.79,57444.16
1513814400,16466.98,17281.17,15005,15600.01,20377.86
1513728000,17700,17950,15343.04,16466.98,31172.23
1513641600,18940.57,19160.79,16831.26,17700,21528.14
1513555200,18953,19220,17835.2,18940.57,14678.94
1513468800,19187.78,19666,18465,18953,9749.25
1513382400,17471.5,19377,17269.99,19187.78,9761.22
1513296000,16404.99,17934,16337.19,17471.5,18998.39
1513209600,16250,16830.45,15852.69,16404.99,13409.52
1513123200,16650.01,17107.03,15497.69,16250,17136.71
1513036800,16470,17428.42,15967.29,16650.01,12511.23
1512950400,14691,17270,14677.19,16470,16583.72
1512864000,14607.49,15385,13011,14691,18487.98
1512777600,15800,15998.5,12701.05,14607.49,15763.56
1512691200,16599.99,16666.66,13482.42,15800,25473.4
1512604800,13623.5,16615.62,13085.9,16599.99,24423.39
1512518400,11677,13700,11659.8,13623.5,19784.87
1512432000,11613.07,11850,11384.25,11677,10910.99
1512345600,11250,11613.07,10850,11613.07,13621.48
1512259200,10872,11800.01,10513.16,11250,14238.53
1512172800,10840.45,11200,10637.69,10872,9267.16
1512086400,9947.67,10949.89,9370.11,10840.45,16708.03
1512000000,9824.68,10618.29,9000,9947.67,25433.46
1511913600,9868.82,11395,9289,9824.68,29509.5
1511827200,9708.07,9968,9582.25,9868.82,11214.93
1511740800,9271.06,9721.7,9267,9708.07,13272.45
1511654400,8717.99,9366.6,8538.2,9271.06,12021.22
1511568000,8199.19,8737,8114.78,8717.99,11611.67
1511481600,7989,8340,7876,8199.19,9289.99
1511395200,8214.69,8279.76,7980,7989,7811.79
1511308800,8095.23,8310.89,8045.76,8214.69,8078.58
1511222400,8226.17,8354.46,7770,8095.23,13686.34
1511136000,8016.58,8269.99,7900,8226.17,8179.46
1511049600,7771.03,8087.35,7675,8016.58,8307.78
1510963200,7674.99,7858,7431.54,7771.03,7326.81
1510876800,7846.96,7997,7528.5,7674.99,17714.37
1510790400,7294,7976.79,7120.85,7846.96,19272.37
1510704000,6609,7350,6609,7294,16869.9
1510617600,6525.17,6750,6466.88,6609,12072.05
1510531200,5870.37,6775.75,5846,6525.17,27163.67
1510444800,6355.13,6488.88,5555.55,5870.37,37220.5
1510358400,6588.18,6820,6218,6355.13,14890.46
1510272000,7148,7343.18,6429.44,6588.18,26492.72
1510185600,7450.32,7490,7061.2,7148,14729.52
1510099200,7130.28,7888,7080.01,7450.32,24598
1510012800,6967.68,7244.69,6945,7130.28,11625.97
1509926400,7372.72,7421.39,6922.07,6967.68,19290.82
1509840000,7388.83,7590,7275.16,7372.72,9211.21
1509753600,7146.82,7569.9,6994,7388.83,9178.26
1509667200,7030,7500,6925.22,7146.82,15978.77
1509580800,6741.59,7354.1,6700,7030,26442.64
1509494400,6434.21,6756.36,6340.01,6741.59,12942.67
1509408000,6119.99,6449.78,6072.81,6434.21,13388.29
1509321600,6137.37,6229.77,6024.03,6119.99,9573.17
1509235200,5730.69,6316.85,5683,6137.37,16067.43
1509148800,5771.89,5875.66,5646.18,5730.69,5911.95
1509062400,5890,5994.06,5674.06,5771.89,11878.19
1508976000,5735.88,5988,5683,5890,11743.86
1508889600,5523.4,5748,5366,5735.88,12312.35
1508803200,5871.17,5871.17,5453.01,5523.4,17264.05
1508716800,5969,6045.34,5617.75,5871.17,15257.2
1508630400,6013.46,6071.07,5700,5969,12213.02
1508544000,5977.29,6180,5871,6013.46,15305.54
1508457600,5698.69,6074,5589.8,5977.29,15052.02
1508371200,5582.05,5735.14,5512.06,5698.69,9883.68
1508284800,5597.31,5617.75,5101.36,5582.05,18914.61
1508198400,5745.72,5776.31,5506.78,5597.31,9087.77
1508112000,5679.7,5807.11,5548,5745.72,9053.39
1508025600,5801.29,5830,5415,5679.7,11529.17
1507939200,5653.6,5817.34,5558.26,5801.29,8393.91
1507852800,5445,5846.43,5380,5653.6,27797.47
1507766400,4822.01,5445,4793.66,5445,19885.18
1507680000,4749.29,4869.78,4700,4822.01,9847.43
1507593600,4764.7,4909.97,4700,4749.29,11657.5
1507507200,4597.98,4865,4541,4764.7,12900.31
1507420800,4423.3,4612,4404.5,4597.98,10072.26
1507334400,4362.95,4463,4312.82,4423.3,4624.88
1507248000,4301.09,4425,4278.4,4362.95,8373.72
1507161600,4219.53,4358.97,4137.96,4301.09,8403.54
1507075200,4315.83,4343,4170.07,4219.53,8495.27
1506988800,4391.48,4425,4218,4315.83,12439.78
1506902400,4377.22,4453,4352,4391.48,8257.67
1506816000,4326.09,4377.22,4216,4377.22,7186.75
1506729600,4164.82,4349,4154.28,4326.09,7484.86
1506643200,4184.84,4227.62,4022.02,4164.82,12152.44
1506556800,4199.29,4270.01,4123.5,4184.84,9606.78
1506470400,3888.03,4226.73,3870,4199.29,15047.14
1506384000,3918,3970,3850.61,3888.03,9982.65
1506297600,3664.22,3968.59,3658.39,3918,14928.61
1506211200,3779.17,3783.25,3615,3664.22,6506.91
1506124800,3612.18,3810.25,3552,3779.17,10105.29
1506038400,3617.05,3761.84,3514,3612.18,14959.45
1505952000,3874.46,3914,3573,3617.05,17898.73
1505865600,3888.8,4050,3820.56,3874.46,11636.97
1505779200,4101.6,4119.7,3848.35,3888.8,15251.89
1505692800,3662.99,4122.7,3659.42,4101.6,17181.29
1505606400,3678.93,3772.52,3463,3662.99,11757.1
1505520000,3700.01,3872.9,3500,3678.93,23098.16
1505433600,3227.79,3820,2977,3700.01,59782.68
1505347200,3865.34,3921.74,3210,3227.79,41197.76
1505260800,4172.56,4179.14,3720.01,3865.34,29518.25
1505174400,4207.31,4377.65,4080,4172.56,13251.77
1505088000,4226.22,4353.49,4092.4,4207.31,11154.82
1505001600,4308.72,4322.44,4010,4226.22,14714.59
1504915200,4312,4379.78,4164,4308.72,9970.37
1504828800,4615,4679.97,4125.99,4312,23654.99
1504742400,4605.8,4674.34,4475,4615,9248.08
1504656000,4396.52,4649.23,4356.42,4605.8,16613.84
1504569600,4277,4474.88,4001.93,4396.52,20870.95
1504483200,4606.26,4613.97,4058.5,4277,25014.15
1504396800,4599.9,4700,4385,4606.26,11216.38
1504310400,4921.7,4979.9,4488.5,4599.9,16968.78
1504224000,4734.26,4935,4671.09,4921.7,15349.9
1504137600,4573.2,4765.21,4566.66,4734.26,8901.59
1504051200,4578.82,4642.22,4479,4573.2,8593.36
1503964800,4379.99,4649.78,4336.26,4578.82,11875.02
1503878400,4337.68,4399.72,4169.01,4379.99,8636.26
1503792000,4333.38,4393.3,4290.32,4337.68,3944.92
1503705600,4355.98,4369.78,4232.43,4333.38,6559.28
1503619200,4300.34,4449.98,4270,4355.98,9691.7
1503532800,4108.12,4350,4082.57,4300.34,10779.09
1503446400,4085,4248.97,4051.94,4108.12,14972.03
1503360000,3987.52,4139.31,3600,4085,23497.56
1503273600,4058.68,4080,3949.78,3987.52,9779.7
1503187200,4099.55,4125.95,4000,4058.68,6235.95
1503100800,4100,4188,3900,4099.55,15034.29
1503014400,4276.5,4368,3964.96,4100,17329.3
1502928000,4378.84,4480,4167.21,4276.5,14566.12
1502841600,4155.67,4379.78,3926.06,4378.84,12923.26
1502755200,4306.23,4400,3800,4155.67,25498.45
1502668800,4053.87,4329.43,3964.96,4306.23,14210.19
1502582400,3855.1,4190,3841.71,4053.87,15881.43
1502496000,3645.06,3934,3586.95,3855.1,12340.84
1502409600,3413.03,3705,3390.67,3645.06,11923.28
1502323200,3342.99,3448,3311.17,3413.03,9027.65
1502236800,3412.41,3423.1,3178.72,3342.99,14270.73
1502150400,3387.55,3490,3300,3412.41,15829.04
1502064000,3222.75,3430,3186,3387.55,12042.05
1501977600,3263.62,3296.51,3146.1,3222.75,5998.74
1501891200,2855,3339.66,2848.32,3263.62,16994.2
1501804800,2793.37,2877.52,2765.91,2855,7635.81
1501718400,2703.51,2807.44,2698.83,2793.37,7963.67
1501632000,2731,2760,2650,2703.51,9478.55
1501545600,2855.81,2929.17,2615,2731,12518.56
1501459200,2742.37,2889.99,2680.01,2855.81,11112.43
1501372800,2680.56,2774.45,2569.69,2742.37,9675.59
1501286400,2777.01,2785.65,2631.78,2680.56,10780.01
1501200000,2666.33,2825,2655.82,2777.01,14061.36
1501113600,2524.99,2695,2509.63,2666.33,11825.41
1501027200,2564.82,2608.96,2400,2524.99,17706.93
1500940800,2759.98,2775.79,2450,2564.82,21325.75
1500854400,2749.02,2800,2701,2759.98,10001.91
1500768000,2832.71,2855,2640,2749.02,11000.53
1500681600,2670,2882,2644.59,2832.71,12811.92
1500595200,2875.03,2887.45,2611.39,2670,20713.79
1500508800,2265.21,2938,2265.21,2875.03,30969.52
1500422400,2303.71,2402.5,2223,2265.21,17007.92
1500336000,2226,2392,2164,2303.71,25186.71
1500249600,1917.63,2229.97,1910.57,2226,26427.32
1500163200,1970.51,2044.44,1830,1917.63,25559.44
1500076800,2213.37,2219.99,1967.65,1970.51,19882.2
1499990400,2339.99,2357.84,2140,2213.37,12614.31
1499904000,2388,2425.16,2312.93,2339.99,8427.81
1499817600,2305.98,2408.84,2239.54,2388,12881.06
1499731200,2323.45,2399,2242.62,2305.98,17576.48
1499644800,2502.28,2527.88,2261.85,2323.45,17285.96
1499558400,2550.07,2564.65,2500.5,2502.28,4481.28
1499472000,2501.46,2555,2462,2550.07,5400.45
1499385600,2600.39,2605,2475,2501.46,9428.99
1499299200,2602.9,2614,2522,2600.39,8327.49
1499212800,2596.12,2623,2530.1,2602.9,10880.61
1499126400,2550.47,2639.47,2540.07,2596.12,9653.8
1499040000,2504.37,2595,2472.68,2550.47,11519.81
1498953600,2412.41,2528.72,2374.34,2504.37,8739.52
1498867200,2465.49,2517.11,2390,2412.41,8863.07
1498780800,2541.59,2564.58,2451,2465.49,8711.29
1498694400,2559.9,2594.78,2500.31,2541.59,8115.56
1498608000,2565,2593,2468.01,2559.9,12254.3
1498521600,2421.22,2565,2291,2565,19109.29
1498435200,2502.03,2550.03,2315.01,2421.22,22086.78
1498348800,2557.66,2635.72,2432,2502.03,10339.57
1498262400,2685.05,2724.96,2512.13,2557.66,13341.43
1498176000,2713.48,2745,2657.46,2685.05,8229.5
1498089600,2657.04,2740,2594.61,2713.48,10790.79
1498003200,2740,2789,2611,2657.04,15671.82
1497916800,2598,2783,2581,2740,15891.45
1497830400,2516.98,2598,2480.96,2598,10563.71
1497744000,2630,2665,2460.62,2516.98,9423.46
1497657600,2484.68,2674.4,2420.53,2630,11137.71
1497571200,2424.91,2540,2307.66,2484.68,13800.26
1497484800,2450,2516.2,2120,2424.91,36736.98
1497398400,2703.02,2801,2320,2450,29466.54
1497312000,2667.06,2783.62,2638.62,2703.02,16035.02
1497225600,2954.22,2980,2480.03,2667.06,31530.49
1497139200,2899.99,2967.46,2861.53,2954.22,6830.4
1497052800,2822.32,2912.98,2800,2899.99,9589.16
1496966400,2806,2868.23,2780.43,2822.32,8036.31
1496880000,2683.03,2815,2613.13,2806,13248.6
1496793600,2880.74,2893.28,2612.5,2683.03,16961.13
1496707200,2698,2933,2689.4,2880.74,26672.53
1496620800,2530.27,2699.35,2525.28,2698,12220.09
1496534400,2540.94,2569,2460,2530.27,8827.27
1496448000,2488.94,2584.34,2445,2540.94,10806.98
1496361600,2413.63,2489,2370.03,2488.94,12423.32
1496275200,2298.01,2456.39,2296.81,2413.63,18392.66
1496188800,2203.51,2334,2154.28,2298.01,16275.49
1496102400,2292.1,2339.08,2160,2203.51,13888
1496016000,2178.81,2350,2110,2292.1,12115.83
1495929600,2042,2313.96,2041.48,2178.81,15365.53
1495843200,2279.82,2339.94,1850,2042,26205.92
1495756800,2292.53,2599.12,2060,2279.82,28125.34
1495670400,2420.29,2760.1,2221,2292.53,32938.03
1495584000,2264.23,2481.75,2264.23,2420.29,22143.08
1495497600,2099.97,2275,2088.45,2264.23,14138.92
