https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1629259200000.0,2021-08-18 04:00:00,ETH/USD,3051.1,3060.0,3027.6,3044.3,4728.079464343198,14393692.3133
1629255600000.0,2021-08-18 03:00:00,ETH/USD,3034.3,3051.6,3008.6,3051.1,3605.457684146701,11000611.9401
1629252000000.0,2021-08-18 02:00:00,ETH/USD,3043.2,3046.1,3007.9,3034.3,5279.067805688297,16018275.4428
1629248400000.0,2021-08-18 01:00:00,ETH/USD,3020.9,3043.2,2950.0,3043.2,10808.129638472661,32891300.1158
1629244800000.0,2021-08-18 00:00:00,ETH/USD,3011.5,3042.1,2980.0,3020.9,7690.888733390711,23233405.7747
1629241200000.0,2021-08-17 23:00:00,ETH/USD,3050.8,3050.9,3004.5,3011.5,4353.642726083347,13110995.0696
1629237600000.0,2021-08-17 22:00:00,ETH/USD,3025.8,3054.5,2989.0,3050.8,18108.236827553428,55244608.9135
1629234000000.0,2021-08-17 21:00:00,ETH/USD,3072.6,3072.6,3018.1,3025.8,13549.865541542731,40999183.1556
1629230400000.0,2021-08-17 20:00:00,ETH/USD,3118.5,3126.4,3014.1,3072.6,25746.78224233548,79109563.1178
1629226800000.0,2021-08-17 19:00:00,ETH/USD,3161.4,3164.3,3096.3,3118.5,9722.216268494469,30318731.4333
1629223200000.0,2021-08-17 18:00:00,ETH/USD,3167.8,3188.2,3149.9,3161.4,7067.294820838869,22342545.8466
1629219600000.0,2021-08-17 17:00:00,ETH/USD,3150.7,3178.1,3144.2,3167.8,5286.905908769492,16747860.5378
1629216000000.0,2021-08-17 16:00:00,ETH/USD,3165.6,3190.1,3146.1,3150.7,7226.927304725935,22769879.859
1629212400000.0,2021-08-17 15:00:00,ETH/USD,3194.0,3203.7,3161.9,3165.6,5715.962350012635,18094450.4152
1629208800000.0,2021-08-17 14:00:00,ETH/USD,3233.9,3243.3,3181.8,3194.0,6341.482033938635,20254693.6164
1629205200000.0,2021-08-17 13:00:00,ETH/USD,3241.3,3257.1,3224.7,3233.9,9156.903834132163,29612511.3092
